date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-01 02:53:38,buredagodhand,,0,0,3,"My braddas, we must sach for appiness and not just Ebola this year! We are the queens! ",,,,1212205210447306752,https://twitter.com/buredagodhand/status/1212205210447306752
2020-01-01 02:53:03,TeamEvilLeft,,0,0,1,"I'm tryna make out with a drunk tourist and catch ebola or something",,,,1212205065659830277,https://twitter.com/TeamEvilLeft/status/1212205065659830277
2020-01-01 02:52:02,L82twatmytweet,,0,0,0,"Not in the Ebola scary kinda way in the o shit this is spreading kinda way.",,,,1212204808087777280,https://twitter.com/L82twatmytweet/status/1212204808087777280
2020-01-01 02:50:52,edsingerrealty,BrianBLevinson,0,0,1,"Or Ebola",,,,1212204515312537600,https://twitter.com/edsingerrealty/status/1212204515312537600
2020-01-01 02:47:22,diegothunderup,OKC_Uruguay,0,0,2,"Es más malo que el ébola.",,,,1212203631765798912,https://twitter.com/diegothunderup/status/1212203631765798912
2020-01-01 02:44:25,MoneyGreatIdeas,,0,0,0,"Ebola: Attacker Kills DR Congo Journalist Shedding Light On Virus ",,,,1212202890120585216,https://twitter.com/MoneyGreatIdeas/status/1212202890120585216
2020-01-01 02:38:23,FireFist324,MsArizonaTea,1,0,0,"How u get ebola so much ",,,,1212201373988581376,https://twitter.com/FireFist324/status/1212201373988581376
2020-01-01 02:34:35,VOANews,,2,3,10,"Tune in tomorrow on Plugged In with Greta Van Susteren: 2019: A Year in Review. We revisit some of the news stories we covered from the Hong Kong protests to the Ebola outbreak in Africa. Plugged In takes a look at what news 2020 will bring. Watch here: http://youtube.com/voanews",,,,1212200415607087104,https://twitter.com/VOANews/status/1212200415607087104
2020-01-01 02:30:49,JamesKerwin9,,0,0,0,"Characterising the host response to the emerging Ebola virus, Makona variant from West Africa ",,,,1212199467727937537,https://twitter.com/JamesKerwin9/status/1212199467727937537
2020-01-01 02:30:47,L82twatmytweet,,1,0,1,"Imma spread so much fricken positivity in 2020 ppl gonna start to think it’s the new Ebola. You get positivity you get positivity everyone gets posssssiiiittttiiiivvviiiitttyyyyyy ",,,,1212199459922284546,https://twitter.com/L82twatmytweet/status/1212199459922284546
2020-01-01 02:21:36,VlRUS_EBOLA,teboflex,0,0,0,"Válido sin importar dónde trabajes.",,,,1212197150022602752,https://twitter.com/VlRUS_EBOLA/status/1212197150022602752
2020-01-01 02:20:38,makoto_au_japon,,0,1,1,"#Africa #Health Year in Review https://youtu.be/kHqUfwLFQHo #ebola #measles #malaria #polio #vaccine #mental via @VOAAfrica",,@VOAAfrica,#Africa #Health #ebola #measles #malaria #polio #vaccine #mental,1212196906874494976,https://twitter.com/makoto_au_japon/status/1212196906874494976
2020-01-01 02:19:45,theresa2u,,0,0,0,"US agency offers legal immunity to Ebola vaccine makers http://fxn.ws/1Kpz1oE #FoxNews",,,#FoxNews,1212196684685594626,https://twitter.com/theresa2u/status/1212196684685594626
2020-01-01 02:18:49,ebola_youta,,0,0,2,"2020年の目標は目標を達成する為に目標を達成する事です",,,,1212196446415421440,https://twitter.com/ebola_youta/status/1212196446415421440
2020-01-01 02:18:33,amandad_ebooks,,0,0,0,"my arm itches I think i have Ebola",,,,1212196382859071488,https://twitter.com/amandad_ebooks/status/1212196382859071488
2020-01-01 02:04:08,2005_oficial,_rocket9,0,0,0,"Nada e a ebola",,,,1212192752101969920,https://twitter.com/2005_oficial/status/1212192752101969920
2020-01-01 02:03:15,ABwiruka,,0,0,3,"Que le virus d'ebola soit oublié à Beni, Butembo, Uturi ..et que la paix, la sécurité et la joie se rétablissent dans tout Est mais plus à Beni. Que tous ces victimes de ces atrocités puissent trouver la force d'affronter cette douloureuse et cauchemar realite ",,,,1212192532748263424,https://twitter.com/ABwiruka/status/1212192532748263424
2020-01-01 02:00:46,bama_watkins,MysterySolvent,0,0,0,"Botfly larvae, Vampire bats, Ebola virus, Dragon lizards, Turkey buzzards, Recluse spiders, Buffalo leeches...anything that falls on the floor from Grim Reapers McConnell's table.",,,,1212191905636896768,https://twitter.com/bama_watkins/status/1212191905636896768
2020-01-01 02:00:15,Expedienvirtual,,0,0,0,"Los anticuerpos de un superviviente del Ébola son la fuente de inspiración de futuras terapias dirigidas a una part http://corta.co/87W",,,,1212191775030276096,https://twitter.com/Expedienvirtual/status/1212191775030276096
2020-01-01 01:56:40,LeonoraNP,zeheclaudia,1,0,1,"Después de que casi te moriste de ébola y sobreviviste, probaste lo contrario hermana. Te amoooooo",,,,1212190876044156928,https://twitter.com/LeonoraNP/status/1212190876044156928
2020-01-01 01:51:12,bama_watkins,bttr_as1,0,0,0,"Rat soup, Inland Tipan Snakes, Vampire bats, Penis fish, Black legged ticks, Buffalo leeches, Pubic Lice, Ebola virus, Botfly larvae, Recluse spiders, Tropical Bed bugs, Round worms just about anything that hit the floor under The Grim Reaper McConnell's table",,,,1212189497431080961,https://twitter.com/bama_watkins/status/1212189497431080961
2020-01-01 01:47:12,IronAidanD,ebola_granola,0,0,0,"im an epic gamer and i say gay rights",,,,1212188492580585472,https://twitter.com/IronAidanD/status/1212188492580585472
2020-01-01 01:38:45,carologic,,0,0,1,"Heavy read for tonight. References The Body Keeps the Score - highly regarded book on recovering from trauma. An Ebola patient treated in the U.S. chose to remain anonymous. Now he’s telling his story. ",,,,1212186366278275077,https://twitter.com/carologic/status/1212186366278275077
2020-01-01 01:32:35,hoopstalk69,ErikHorneOK,0,0,0,"Ferg has looked off tonight he quit on a couple plays earlier one that gave Luka a wide open dunk and led to a timeout and he looked like he wanted off the court and he acts like the ball has Ebola when he’s on offense",,,,1212184813068857345,https://twitter.com/hoopstalk69/status/1212184813068857345
2020-01-01 01:32:32,Ebola_chan66,SarinaHavok,0,0,1,"im like an inch off that hight",,,,1212184802067021825,https://twitter.com/Ebola_chan66/status/1212184802067021825
2020-01-01 01:26:14,Dragonogon,ChawnSarter,1,1,3,"They turned the Ebola virus into an anime girl. I don't really know why. They just kinda did.",,,,1212183216335011840,https://twitter.com/Dragonogon/status/1212183216335011840
2020-01-01 01:24:56,mollytalks1,,0,0,0,"Get this Ebola with me fuck you mean",,,,1212182887027617792,https://twitter.com/mollytalks1/status/1212182887027617792
2020-01-01 01:23:57,analuisaalbuq,,0,0,0,"ebola é um negócio tão fudido que parece que foi criado no plague inc",,,,1212182640738131969,https://twitter.com/analuisaalbuq/status/1212182640738131969
2020-01-01 01:23:07,agusdiaz409,martin_ojer,1,0,0,"Que te dé ebola",,,,1212182430939074571,https://twitter.com/agusdiaz409/status/1212182430939074571
2020-01-01 01:21:13,reeceogden1995,JarrettRickman,1,0,0,"Ebola",,,,1212181952440258561,https://twitter.com/reeceogden1995/status/1212181952440258561
2020-01-01 01:19:57,Gmac1508,EICarneAsada,0,0,0,"Ahhhh a site to behold just a mid tier duelist with his one copy of sphere Ebola in hand",,,,1212181632704225287,https://twitter.com/Gmac1508/status/1212181632704225287
2020-01-01 01:15:12,densaer,JohnAFisher,1,0,1,"Great people, great event and many ESD friends have become like family. Also did off-playa response with many of them during Katrina, Sandy and the 2014-15 Ebola outbreak in W Africa.",,,,1212180438896168960,https://twitter.com/densaer/status/1212180438896168960
2020-01-01 01:12:25,ore_popoola,Zaddy_nomso,0,0,2,"1. Chibok girls incident 2. Aluu 4 3. Otedola bridge fire accident. 4 Ebola virus Nationwide panic 5. Nyanya bomb blast. 6. UN house bomb blast. 7. Kano bomb blast. 8. Dapchi girls abduction. ",,,,1212179738489491458,https://twitter.com/ore_popoola/status/1212179738489491458
2020-01-01 01:11:59,Ragolay,Dr_Fleibur,0,0,0,"Grande Jordi Ébola",,,,1212179630435815425,https://twitter.com/Ragolay/status/1212179630435815425
2020-01-01 01:06:38,ebola_youta,Ryotapooon,0,0,0,"あと今インディーズのLUNA SEAもデビューしそうです！！",,,,1212178282902253568,https://twitter.com/ebola_youta/status/1212178282902253568
2020-01-01 01:04:48,MidniteRavyn,rlamartini,3,1,3,"Meanwhile, should the CDC be trying to put a halt to the recent influx of measles, ecoli, Ebola, etc? I always thought THAT was their job... not dictating insane pain management guidelines",,,,1212177819997855744,https://twitter.com/MidniteRavyn/status/1212177819997855744
2020-01-01 01:04:27,frostytofu,fuckincastaway,0,0,0,"Come into the new year with ebola",,,,1212177735445073921,https://twitter.com/frostytofu/status/1212177735445073921
2020-01-01 01:03:07,Caramel62502078,ezraklein,0,0,0,"Trump and his followers are plague in America. Like Ebola and some virulent STD. America needs a cure STAT! 1. MAGAT cruise on the new Titanic fleet. 2. MAGAT convention in the Bermuda triangle. 3. MAGAT test subjects for the new intelligence vaccine.",,,,1212177396528496640,https://twitter.com/Caramel62502078/status/1212177396528496640
2020-01-01 00:58:30,RainVanished,,0,1,1,"#MK8D for the people who didnt vote mount wario the ugandan knuckles in the bottom right corner will give you ebola ",,,#MK8D,1212176237373771776,https://twitter.com/RainVanished/status/1212176237373771776
2020-01-01 00:55:47,Peter_M_V,raising_hill,1,0,8,"Someone needs to cut together an example of what an anti-Bernie ad would look like. The man is less electable than Ebola. https://twitter.com/peter_m_v/status/1205585636817813504?s=21",,,,1212175551705866241,https://twitter.com/Peter_M_V/status/1212175551705866241
2020-01-01 00:54:27,christie_breaux,,1,11,39,"I do not agree to send U.S. troops to be as cannon fodder or tossed in the meat grinders. Why go somewhere when our own nation is invaded by enemies, who are on our soil - in our government and terrorizing our people in states? More caravans planned. Ebola is here too!",,,,1212175216010563585,https://twitter.com/christie_breaux/status/1212175216010563585
2020-01-01 00:54:14,ebola_dsbm,,0,0,2,"あけましておめでとうございます Happy New Year. 新年快楽",,,,1212175162625282048,https://twitter.com/ebola_dsbm/status/1212175162625282048
2020-01-01 00:51:32,ebola_youta,,0,0,7,"改めてあけましておめでとうございます。今年もEBOLAをよろしくお願いします！！ ",,,,1212174482850250754,https://twitter.com/ebola_youta/status/1212174482850250754
2020-01-01 00:50:53,saintpeterclan,JenPal4U,0,0,2,"People like to forget that when the Ebola breakout occurred, Obama could hardly wait to rush it to our shores...",,,,1212174321155739648,https://twitter.com/saintpeterclan/status/1212174321155739648
2020-01-01 00:49:31,DipsonVision,,0,0,0,"Even #Ebola couldn’t survive #Nigeria ",,,#Ebola #Nigeria,1212173974601420800,https://twitter.com/DipsonVision/status/1212173974601420800
2020-01-01 00:47:57,petrifyingz,,0,0,2,"stan byleth om sksksskskskskskksskksksskksksksksskskskskskskskskssksksksksksks assuming you didn't die from the virtual ebola above JOIN MY DISCORD JOIN IT JOIN IT JOIN IT https://discord.gg/XXBaf5n https://discord.gg/XXBaf5n",,,,1212173580806393862,https://twitter.com/petrifyingz/status/1212173580806393862
2020-01-01 00:45:15,Mofmars333,,0,0,0,"US agency offers legal immunity to Ebola vaccine makers ",,,,1212172900687601664,https://twitter.com/Mofmars333/status/1212172900687601664
2020-01-01 00:44:59,youneedchris,diazdomiinique,1,0,0,"you got ebola stay indoors pls",,,,1212172833515823104,https://twitter.com/youneedchris/status/1212172833515823104
2020-01-01 00:43:41,CarlosSwagSwag1,,0,0,0,"Like and Retweet if not YOU WILL GET EBOLA",,,,1212172507731701760,https://twitter.com/CarlosSwagSwag1/status/1212172507731701760
2020-01-01 00:43:32,Venice_Homeless,,0,0,0,"DR Congo Ebola death toll 2,231 to date -- monitoring agency ",,,,1212172467872993281,https://twitter.com/Venice_Homeless/status/1212172467872993281
2020-01-01 00:42:36,AnalisisUrbano,,0,0,0,"#RD | #Congo | #Ébola | ",,,#RD #Congo,1212172233742917634,https://twitter.com/AnalisisUrbano/status/1212172233742917634
2020-01-01 00:40:52,PedroMalone,,0,0,1,"J. Balvin es ébola para los oídos.",,,,1212171798059597825,https://twitter.com/PedroMalone/status/1212171798059597825
2020-01-01 00:40:14,NDABELNZE1,,0,0,0,"Lutte contre Ebola à Bukavu : Les mesures de prévention davantage renforcées au poste frontière Ruzizi pendant les festivités de fin d’année ",,,,1212171637145112584,https://twitter.com/NDABELNZE1/status/1212171637145112584
2020-01-01 00:31:29,ELGFRANCO,,1,0,0,"Vous allez nous dire que c'est l'africains qui créé l'ebola? C'est eux? C'est à cause d'eux que cette maladie existe? ",,,,1212169438709141510,https://twitter.com/ELGFRANCO/status/1212169438709141510
2020-01-01 00:29:06,yung_ebola_dope,,0,0,0,"И под пальмой.",,,,1212168835991781376,https://twitter.com/yung_ebola_dope/status/1212168835991781376
2020-01-01 00:28:05,yung_ebola_dope,,0,0,2,"Проводил напален, встретил напален, проведу напален.",,,,1212168580135084032,https://twitter.com/yung_ebola_dope/status/1212168580135084032
2020-01-01 00:27:37,Staci04907284,DrPanMD,1,0,7,"Weird. It's almost like what you do with your ""safe and effective"" vaccines. Waiting for you to announce how we need ebola vaccine for our babies.. ""It works how it works"" when we all get ""mystery ebola like symptoms"" #wedid #VaccinesSafeRepeal1986NCVIA",,,#wedid #VaccinesSafeRepeal1986NCVIA,1212168462132535296,https://twitter.com/Staci04907284/status/1212168462132535296
2020-01-01 00:27:35,ELGFRANCO,,1,0,0,"Ace quoi? L'ebola?",,,,1212168455232851969,https://twitter.com/ELGFRANCO/status/1212168455232851969
2020-01-01 00:27:03,FrancisGreen17,mirthismight,1,0,1,"Rorschach Romanov/Rockwell Julius Ebola Arthur Frayn",,,,1212168323250585601,https://twitter.com/FrancisGreen17/status/1212168323250585601
2020-01-01 00:25:29,_vlanz_,AndresElNoob1,1,0,0,"Sífilis, no Ebola",,,,1212167927987941381,https://twitter.com/_vlanz_/status/1212167927987941381
2020-01-01 00:24:22,AndresElNoob1,_vlanz_,1,0,0,"Ebola, no estornudos",,,,1212167645677654016,https://twitter.com/AndresElNoob1/status/1212167645677654016
2020-01-01 00:24:08,malongstick,,0,0,0,"dying from Ebola",,,,1212167587821424641,https://twitter.com/malongstick/status/1212167587821424641
2020-01-01 00:24:00,tpasmnkho,Misterpiccoli98,3,0,3,"Dites moi la vérité c qui qui l’a ramené sur Twitter lui? Ebola de twitter va ",,,,1212167555487535104,https://twitter.com/tpasmnkho/status/1212167555487535104
2020-01-01 00:16:00,Xshnargloth_II,Xshnargloth_II,1,0,3,"Ebola Goebbels is now claiming that the apology was false. I guess only twitter can confirm this. ",,,,1212165540216791043,https://twitter.com/Xshnargloth_II/status/1212165540216791043
2020-01-01 00:13:11,Activoid,LyleMSpencer,0,0,0,"That's like saying ""Haha, cancer is nowhere near as bad as ebola."" Turns out you can criticize one thing without making a statement about the other similar related things.",,,,1212164832054710273,https://twitter.com/Activoid/status/1212164832054710273
2020-01-01 00:13:05,wrfg_rap,,1,0,0,"DRC's health minister quit over government handling of Ebola (https://www.aljazeera.com/news/2019/07/drc-health-minister-quits-government-handling-ebola-190722142013187.html)",,,,1212164804602925056,https://twitter.com/wrfg_rap/status/1212164804602925056
2020-01-01 00:12:46,wrfg_rap,,1,0,0,"Doctors In Congo Threatened To Strike If Ebola Attacks Continued (https://www.npr.org/2019/04/25/717069566/doctors-in-congo-threaten-to-strike-if-ebola-attacks-continue)",,,,1212164727679455234,https://twitter.com/wrfg_rap/status/1212164727679455234
2020-01-01 00:12:30,wrfg_rap,,1,0,0,"Ebola outbreak grew in Congo after health clinic attacks (https://www.pbs.org/newshour/show/ebola-outbreak-grows-in-congo-after-health-clinic-attacks)",,,,1212164660839010307,https://twitter.com/wrfg_rap/status/1212164660839010307
